country,gasDayStart,full,gasInStorage,trend
DE,2024-05-10,68.32,169.0457,0.24
DE,2024-05-09,68.08,168.4568,0.18
DE,2024-05-08,67.9,168.0225,-0.05
DE,2024-05-07,67.96,168.1565,-0.01
DE,2024-05-06,67.97,168.1874,0.01
DE,2024-05-05,67.97,168.1737,0.16
DE,2024-05-04,67.8,167.7679,0.15
DE,2024-05-03,67.65,167.4038,0.1
DE,2024-05-02,67.56,167.1665,0.25
DE,2024-05-01,67.66,166.5598,0.24
DE,2024-04-30,67.44,165.97,0.22
DE,2024-04-29,67.21,165.4178,0.14
DE,2024-04-28,67.07,165.0674,0.18
DE,2024-04-27,66.89,164.6236,0.12
DE,2024-04-26,66.78,164.3404,-0.1
DE,2024-04-25,66.88,164.5988,-0.32
DE,2024-04-24,67.2,165.3904,-0.34
DE,2024-04-23,67.54,166.2311,-0.41
DE,2024-04-22,67.96,167.2496,-0.37
DE,2024-04-21,68.33,168.1667,-0.11
DE,2024-04-20,68.44,168.4257,-0.06
DE,2024-04-19,68.49,168.568,-0.15
DE,2024-04-18,68.64,168.9374,-0.28
DE,2024-04-17,68.92,169.6298,-0.23
DE,2024-04-16,69.15,170.1964,-0.11
DE,2024-04-15,69.26,170.4589,0.13
DE,2024-04-14,69.13,170.1317,0.36
DE,2024-04-13,68.77,169.2384,0.39
DE,2024-04-12,68.38,168.2831,0.28
DE,2024-04-11,68.1,167.6004,0.12
DE,2024-04-10,67.98,167.3155,0.06
DE,2024-04-09,67.92,167.1618,0.16
DE,2024-04-08,67.77,166.7797,0.36
DE,2024-04-07,67.41,165.8957,0.4
DE,2024-04-06,67.01,164.9216,0.32
DE,2024-04-05,66.69,164.1308,0.13
DE,2024-04-04,66.56,163.8173,-0.19
DE,2024-04-03,66.76,164.2961,0.06
DE,2024-04-02,66.77,164.1595,0.36
DE,2024-04-01,66.41,163.2764,1.37
DE,2024-03-31,62.78,159.9114,-2.18
DE,2024-03-30,64.95,165.4723,-0.15
DE,2024-03-29,65.1,165.8439,-0.01
DE,2024-03-28,65.11,165.879,-0.15
DE,2024-03-27,65.26,166.2568,-0.14
DE,2024-03-26,65.4,166.6097,-0.08
DE,2024-03-25,65.48,166.8088,-0.31
DE,2024-03-24,65.79,167.5977,-0.1
DE,2024-03-23,65.89,167.8591,-0.02
DE,2024-03-22,65.91,167.9048,-0.01
DE,2024-03-21,65.92,167.9402,-0.01
DE,2024-03-20,65.93,167.9661,-0.06
DE,2024-03-19,66.0,168.126,-0.15
DE,2024-03-18,66.15,168.5174,-0.16
DE,2024-03-17,66.3,168.9205,-0.04
DE,2024-03-16,66.35,169.0318,0.01
DE,2024-03-15,66.32,169.0114,0.08
DE,2024-03-14,66.25,168.82,-0.03
DE,2024-03-13,66.28,168.8992,-0.22
DE,2024-03-12,66.5,169.457,-0.3
DE,2024-03-11,66.8,170.23,-0.28
DE,2024-03-10,67.08,170.9375,-0.03
DE,2024-03-09,67.11,171.0084,-0.08
DE,2024-03-08,67.18,171.2055,-0.23
DE,2024-03-07,67.42,171.8012,-0.25
DE,2024-03-06,67.66,172.4271,-0.33
DE,2024-03-05,67.99,173.2702,-0.4
DE,2024-03-04,68.39,174.2821,-0.16
DE,2024-03-03,68.55,174.6883,0.05
DE,2024-03-02,68.5,174.5529,-0
DE,2024-03-01,68.5,174.5628,-0.24
DE,2024-02-29,68.74,175.1646,-0.25
DE,2024-02-28,68.99,175.8057,-0.44
DE,2024-02-27,69.43,176.9194,-0.42
DE,2024-02-26,69.85,177.9924,-0.36
DE,2024-02-25,70.21,178.9105,-0.15
DE,2024-02-24,70.35,179.2841,-0.15
DE,2024-02-23,70.51,179.6704,-0.24
DE,2024-02-22,70.75,180.2871,-0.19
DE,2024-02-21,70.94,180.7697,-0.19
DE,2024-02-20,71.13,181.2582,-0.14
DE,2024-02-19,71.26,181.606,-0.11
DE,2024-02-18,71.37,181.8741,0.04
DE,2024-02-17,71.33,181.7792,0.05
DE,2024-02-16,71.28,181.6447,-0.01
DE,2024-02-15,71.29,181.6633,-0.07
DE,2024-02-14,71.35,181.8334,-0.28
DE,2024-02-13,71.63,182.536,-0.36
DE,2024-02-12,71.99,183.4644,-0.3
DE,2024-02-11,72.29,184.2278,-0.17
DE,2024-02-10,72.47,184.6706,-0.12
DE,2024-02-09,72.59,184.9841,-0.2
DE,2024-02-08,72.79,185.4915,-0.48
DE,2024-02-07,73.27,186.7163,-0.41
DE,2024-02-06,73.68,187.7702,-0.18
DE,2024-02-05,73.86,188.2247,-0.19
DE,2024-02-04,74.05,188.7048,-0.07
DE,2024-02-03,74.12,188.8761,-0.04
DE,2024-02-02,74.16,188.9886,-0.23
DE,2024-02-01,74.39,189.5725,-0.3
DE,2024-01-31,74.69,190.3428,-0.33
DE,2024-01-30,75.03,191.1898,-0.33
DE,2024-01-29,75.36,192.0414,-0.35
DE,2024-01-28,75.71,192.921,-0.29
DE,2024-01-27,76.01,193.6722,-0.27
DE,2024-01-26,76.28,194.3625,-0.22
DE,2024-01-25,76.49,194.9136,-0.28
DE,2024-01-24,76.77,195.6241,-0.22
DE,2024-01-23,76.98,196.1797,-0.36
DE,2024-01-22,77.34,197.0939,-0.36
DE,2024-01-21,77.7,197.9988,-0.53
DE,2024-01-20,78.23,199.3578,-0.61
DE,2024-01-19,78.84,200.9177,-0.86
DE,2024-01-18,79.7,203.1068,-0.87
DE,2024-01-17,80.57,205.3181,-0.96
DE,2024-01-16,81.53,207.7596,-0.97
DE,2024-01-15,82.5,210.2292,-0.81
DE,2024-01-14,83.3,212.2852,-0.51
DE,2024-01-13,83.82,213.5902,-0.56
DE,2024-01-12,84.38,215.0235,-0.91
DE,2024-01-11,85.29,217.3371,-1.14
DE,2024-01-10,86.43,220.2405,-1.18
DE,2024-01-09,87.6,223.2449,-1.17
DE,2024-01-08,88.78,226.2327,-0.92
DE,2024-01-07,89.7,228.5874,-0.43
DE,2024-01-06,90.13,229.6733,-0.26
DE,2024-01-05,90.39,230.3468,-0.29
DE,2024-01-04,90.68,231.0731,-0.24
DE,2024-01-03,90.92,231.6822,-0.12
DE,2024-01-02,91.04,231.9955,-0.02
DE,2024-01-01,91.06,232.0502,0
DE,2023-12-31,91.03,231.9639,0.02
DE,2023-12-30,91.0,231.9051,0.06
DE,2023-12-29,90.94,231.7399,0.04
DE,2023-12-28,90.9,231.646,0.06
DE,2023-12-27,90.84,231.4941,0.03
DE,2023-12-26,90.81,231.4218,0.14
DE,2023-12-25,90.67,231.0529,0.2
DE,2023-12-24,90.47,230.5508,0.15
DE,2023-12-23,90.33,230.1785,0.06
DE,2023-12-22,90.26,230.0134,-0.04
DE,2023-12-21,90.3,230.1188,-0.06
DE,2023-12-20,90.36,230.2701,-0.22
DE,2023-12-19,90.58,230.8307,-0.28
DE,2023-12-18,90.86,231.5337,-0.15
DE,2023-12-17,91.01,231.9204,-0
DE,2023-12-16,91.01,231.9306,0.04
DE,2023-12-15,90.97,231.8333,-0.17
DE,2023-12-14,91.14,232.2634,-0.25
DE,2023-12-13,91.4,232.892,-0.17
DE,2023-12-12,91.57,233.3151,-0.19
DE,2023-12-11,91.74,233.7898,-0.12
DE,2023-12-10,91.86,234.0902,0.02
DE,2023-12-09,91.84,234.0271,-0.05
DE,2023-12-08,91.89,234.1643,-0.35
DE,2023-12-07,92.24,235.0558,-0.49
DE,2023-12-06,92.73,236.3013,-0.68
DE,2023-12-05,93.41,238.0321,-0.62
DE,2023-12-04,94.03,239.6087,-0.73
DE,2023-12-03,94.76,241.4745,-0.44
DE,2023-12-02,95.2,242.5979,-0.55
DE,2023-12-01,95.75,244.0109,-0.61
DE,2023-11-30,96.32,245.5718,-0.86
DE,2023-11-29,97.18,247.7565,-0.76
DE,2023-11-28,97.94,249.6965,-0.57
DE,2023-11-27,98.51,251.16,-0.44
DE,2023-11-26,98.96,252.2924,-0.21
DE,2023-11-25,99.18,252.8296,-0.18
DE,2023-11-24,99.37,253.2954,-0.18
DE,2023-11-23,99.55,253.7655,-0.15
DE,2023-11-22,99.72,254.16,-0.35
DE,2023-11-21,100.07,255.0494,-0.19
DE,2023-11-20,100.25,255.5234,0.03
DE,2023-11-19,100.22,255.435,0.14
DE,2023-11-18,100.08,255.0834,-0.01
DE,2023-11-17,100.11,255.1048,-0.16
DE,2023-11-16,100.26,255.5072,-0.13
DE,2023-11-15,100.32,255.8407,0.18
DE,2023-11-14,100.14,255.384,0.04
DE,2023-11-13,100.11,255.2857,-0.05
DE,2023-11-12,100.15,255.409,0.03
DE,2023-11-11,100.13,255.3376,0.04
DE,2023-11-10,100.08,255.2331,-0.01
DE,2023-11-09,100.11,255.2591,0.01
DE,2023-11-08,100.1,255.2418,-0.04
DE,2023-11-07,100.14,255.3398,0.02
DE,2023-11-06,100.12,255.2866,0.04
DE,2023-11-05,100.14,255.1921,0.1
DE,2023-11-04,100.04,254.9407,0.09
DE,2023-11-03,99.95,254.711,0.04
DE,2023-11-02,99.91,254.611,0.13
DE,2023-11-01,99.77,254.2684,0.15
DE,2023-10-31,99.65,253.8773,0.12
DE,2023-10-30,99.53,253.5727,0.09
DE,2023-10-29,99.43,253.3396,0.23
DE,2023-10-28,99.21,252.7549,0.21
DE,2023-10-27,98.99,252.2147,0.06
DE,2023-10-26,98.93,252.0506,0.04
DE,2023-10-25,98.89,251.9418,0.02
DE,2023-10-24,98.86,251.8821,0.03
DE,2023-10-23,98.84,251.8067,0.02
DE,2023-10-22,98.85,251.7624,0.19
DE,2023-10-21,98.65,251.2713,0.22
DE,2023-10-20,98.43,250.7146,0.04
DE,2023-10-19,98.4,250.6218,0.01
DE,2023-10-18,98.39,250.5919,-0.03
DE,2023-10-17,98.42,250.6743,-0
DE,2023-10-16,98.42,250.6843,0.04
DE,2023-10-15,98.39,250.5728,0.16
DE,2023-10-14,98.23,250.1661,0.26
DE,2023-10-13,97.97,249.5049,0.26
DE,2023-10-12,97.7,248.8354,0.14
DE,2023-10-11,97.56,248.4719,0.22
DE,2023-10-10,97.35,247.9138,0.11
DE,2023-10-09,97.39,247.635,0.09
DE,2023-10-08,97.31,247.4053,0.19
DE,2023-10-07,97.12,246.911,0.24
DE,2023-10-06,96.87,246.3025,0.16
DE,2023-10-05,96.74,245.9011,-0.01
DE,2023-10-04,96.75,245.927,0.2
DE,2023-10-03,96.56,245.43,0.31
DE,2023-10-02,96.27,244.6327,0.23
DE,2023-10-01,96.04,244.058,0.32
DE,2023-09-30,95.72,243.2453,0.22
DE,2023-09-29,95.5,242.6879,0.16
DE,2023-09-28,95.36,242.2787,0.08
DE,2023-09-27,95.28,242.0663,0.11
DE,2023-09-26,95.17,241.7789,0.09
DE,2023-09-25,95.08,241.5618,0.1
DE,2023-09-24,94.99,241.3176,0.17
DE,2023-09-23,94.82,240.8917,0.16
DE,2023-09-22,94.72,240.494,0.08
DE,2023-09-21,94.64,240.2855,0.06
DE,2023-09-20,94.57,240.1282,0.1
DE,2023-09-19,94.58,239.8785,0.14
DE,2023-09-18,94.44,239.5343,0.1
DE,2023-09-17,94.34,239.2808,0.13
DE,2023-09-16,94.21,238.9521,0.09
DE,2023-09-15,94.12,238.72,0.06
DE,2023-09-14,94.06,238.5726,0.02
DE,2023-09-13,94.05,238.5312,0
DE,2023-09-12,94.04,238.5239,0
DE,2023-09-11,94.04,238.52,-0.01
DE,2023-09-10,94.05,238.5419,0.03
DE,2023-09-09,94.02,238.4566,0.05
DE,2023-09-08,93.97,238.3274,-0.02
DE,2023-09-07,93.99,238.3769,-0
DE,2023-09-06,93.99,238.3832,0.01
DE,2023-09-05,94.02,238.3681,0.03
DE,2023-09-04,94.0,238.2944,0.02
DE,2023-09-03,93.98,238.2473,0.12
DE,2023-09-02,93.85,237.9362,0.13
DE,2023-09-01,93.73,237.6171,0.25
DE,2023-08-31,93.81,236.9783,0.02
DE,2023-08-30,93.88,236.9262,0.02
DE,2023-08-29,93.86,236.8822,-0.09
DE,2023-08-28,93.95,237.1061,0.03
DE,2023-08-27,93.92,237.0301,0.19
DE,2023-08-26,93.73,236.5554,0.17
DE,2023-08-25,93.56,236.1212,0.09
DE,2023-08-24,93.47,235.8929,0.07
DE,2023-08-23,93.4,235.7082,0.08
DE,2023-08-22,93.31,235.4951,0.1
DE,2023-08-21,93.21,235.2454,0.17
DE,2023-08-20,93.05,234.8224,0.31
DE,2023-08-19,92.74,234.0466,0.36
DE,2023-08-18,92.38,233.1364,0.27
DE,2023-08-17,92.1,232.4445,0.3
DE,2023-08-16,91.79,231.6809,0.27
DE,2023-08-15,91.54,230.9889,0.27
DE,2023-08-14,91.85,230.3121,0.3
DE,2023-08-13,91.61,229.5482,0.44
DE,2023-08-12,91.17,228.4492,0.45
DE,2023-08-11,90.72,227.3221,0.33
DE,2023-08-10,90.39,226.4862,0.28
DE,2023-08-09,90.11,225.7798,0.27
DE,2023-08-08,89.84,225.1007,0.29
DE,2023-08-07,89.54,224.3646,0.28
DE,2023-08-06,89.26,223.6539,0.33
DE,2023-08-05,88.93,222.8331,0.31
DE,2023-08-04,88.62,222.056,0.19
DE,2023-08-03,88.43,221.5752,0.23
DE,2023-08-02,88.2,220.9876,0.31
DE,2023-08-01,87.89,220.2119,-0.24
DE,2023-07-31,88.2,220.8059,0.38
DE,2023-07-30,87.82,219.8486,0.49
DE,2023-07-29,87.33,218.6135,0.45
DE,2023-07-28,86.88,217.4786,0.19
DE,2023-07-27,86.69,217.011,0.22
DE,2023-07-26,86.47,216.4527,0.24
DE,2023-07-25,86.23,215.8642,0.2
DE,2023-07-24,86.03,215.3522,0.22
DE,2023-07-23,85.81,214.7982,0.39
DE,2023-07-22,85.42,213.8251,0.36
DE,2023-07-21,85.06,212.9313,0.16
DE,2023-07-20,84.9,212.5255,0.12
DE,2023-07-19,84.82,212.2197,0.15
DE,2023-07-18,84.67,211.842,0.18
DE,2023-07-17,84.49,211.3989,0.24
DE,2023-07-16,84.25,210.8091,0.4
DE,2023-07-15,83.85,209.8017,0.38
DE,2023-07-14,83.47,208.8425,0.22
DE,2023-07-13,83.24,208.2805,0.16
DE,2023-07-12,83.09,207.8737,0.15
DE,2023-07-11,82.94,207.5016,0.14
DE,2023-07-10,82.8,207.1539,0.17
DE,2023-07-09,82.36,206.7314,0.34
DE,2023-07-08,82.03,205.8815,0.36
DE,2023-07-07,81.67,204.979,0.25
DE,2023-07-06,81.42,204.3586,0.15
DE,2023-07-05,81.27,203.9934,0.21
DE,2023-07-04,81.06,203.4614,0.12
DE,2023-07-03,81.02,203.1663,0.27
DE,2023-07-02,80.74,202.477,0.34
DE,2023-07-01,80.4,201.6252,0.35
DE,2023-06-30,80.04,200.7565,0.1
DE,2023-06-29,79.94,200.5013,0.02
DE,2023-06-28,79.91,200.4393,0.01
DE,2023-06-27,79.9,200.4089,0.08
DE,2023-06-26,79.83,200.2198,0.2
DE,2023-06-25,79.63,199.7249,0.28
DE,2023-06-24,79.35,199.0265,0.3
DE,2023-06-23,79.05,198.2859,0.09
DE,2023-06-22,78.96,198.0557,0.01
DE,2023-06-21,78.96,198.0403,0.05
DE,2023-06-20,78.91,197.9206,0.1
DE,2023-06-19,78.81,197.6774,0.15
DE,2023-06-18,78.67,197.3132,0.33
DE,2023-06-17,78.33,196.4765,0.22
DE,2023-06-16,78.11,195.9238,0.18
DE,2023-06-15,77.93,195.477,0.13
DE,2023-06-14,77.81,195.1609,0.17
DE,2023-06-13,77.64,194.7415,0.26
DE,2023-06-12,77.38,194.0962,0.22
DE,2023-06-11,77.16,193.5399,0.36
DE,2023-06-10,76.8,192.6374,0.36
DE,2023-06-09,76.44,191.7343,0.22
DE,2023-06-08,76.22,191.1828,0.18
DE,2023-06-07,76.04,190.7325,0.07
DE,2023-06-06,75.97,190.5461,0.12
DE,2023-06-05,75.85,190.2449,0.16
DE,2023-06-04,75.7,189.8525,0.27
DE,2023-06-03,75.43,189.1701,0.27
DE,2023-06-02,75.15,188.4882,0.27
DE,2023-06-01,75.16,187.8107,0.17
DE,2023-05-31,74.99,187.3884,0.12
DE,2023-05-30,74.66,187.0818,0.34
DE,2023-05-29,74.32,186.2252,0.3
DE,2023-05-28,74.02,185.475,0.33
DE,2023-05-27,73.69,184.6518,0.44
DE,2023-05-26,73.25,183.5432,0.3
DE,2023-05-25,72.94,182.7819,0.12
DE,2023-05-24,72.82,182.4761,0.14
DE,2023-05-23,72.68,182.121,0.2
DE,2023-05-22,72.48,181.6074,0.25
DE,2023-05-21,72.23,180.9878,0.54
DE,2023-05-20,71.69,179.644,0.47
DE,2023-05-19,71.22,178.4618,0.32
DE,2023-05-18,70.9,177.6699,0.25
DE,2023-05-17,70.66,177.0498,0.14
DE,2023-05-16,70.52,176.7021,0.26
DE,2023-05-15,70.32,176.0514,0.28
DE,2023-05-14,70.04,175.3534,0.45
DE,2023-05-13,69.59,174.2352,0.43
DE,2023-05-12,69.16,173.1628,0.24
DE,2023-05-11,68.93,172.5741,0.15
DE,2023-05-10,68.77,172.1873,0.14
DE,2023-05-09,68.63,171.8383,0.15
DE,2023-05-08,68.47,171.4598,0.35
DE,2023-05-07,68.12,170.588,0.37
DE,2023-05-06,67.75,169.6552,0.35
DE,2023-05-05,67.4,168.7797,0.26
DE,2023-05-04,67.14,168.139,-0.15
DE,2023-05-03,67.37,168.5147,0.1
DE,2023-05-02,67.27,168.2728,0.12
DE,2023-05-01,67.15,167.9701,0.32
DE,2023-04-30,66.83,167.1665,0.39
DE,2023-04-29,66.44,166.2009,0.35
DE,2023-04-28,66.09,165.3186,0.18
DE,2023-04-27,65.91,164.8622,0.04
DE,2023-04-26,65.86,164.7509,-0.06
DE,2023-04-25,65.93,164.911,0.18
DE,2023-04-24,65.75,164.457,0.29
DE,2023-04-23,65.45,163.7254,0.4
DE,2023-04-22,65.05,162.7238,0.37
DE,2023-04-21,64.68,161.7955,0.07
DE,2023-04-20,64.61,161.6085,-0.01
DE,2023-04-19,64.62,161.6345,0.04
DE,2023-04-18,64.58,161.5358,0.04
DE,2023-04-17,64.54,161.4434,-0.02
DE,2023-04-16,64.56,161.4858,0.04
DE,2023-04-15,64.52,161.3864,0.08
DE,2023-04-14,64.43,161.1747,0.01
DE,2023-04-13,64.42,161.1541,-0.08
DE,2023-04-12,64.51,161.3577,0.05
DE,2023-04-11,64.46,161.233,0.13
DE,2023-04-10,64.33,160.9091,0.27
DE,2023-04-09,64.06,160.2362,0.23
DE,2023-04-08,63.83,159.6689,0.07
DE,2023-04-07,63.76,159.4944,-0.02
DE,2023-04-06,63.78,159.5402,-0.1
DE,2023-04-05,63.88,159.7984,-0.21
DE,2023-04-04,64.13,160.3132,-0.22
DE,2023-04-03,64.35,160.8686,-0.13
DE,2023-04-02,64.45,161.1839,0.03
DE,2023-04-01,64.42,161.1134,0.2
DE,2023-03-31,64.11,160.6135,0.03
DE,2023-03-30,64.09,160.5456,0.05
DE,2023-03-29,64.04,160.4226,-0.05
DE,2023-03-28,64.09,160.543,-0.17
DE,2023-03-27,64.25,160.9654,-0.18
DE,2023-03-26,64.43,161.4091,0.06
DE,2023-03-25,64.37,161.2513,0.16
DE,2023-03-24,64.21,160.8431,0.17
DE,2023-03-23,64.04,160.4206,0.15
DE,2023-03-22,63.89,160.042,0.08
DE,2023-03-21,63.8,159.8384,0.01
DE,2023-03-20,63.79,159.8124,-0.09
DE,2023-03-19,63.88,160.0289,0.11
DE,2023-03-18,63.77,159.7567,0.19
DE,2023-03-17,63.58,159.2827,-0.04
DE,2023-03-16,63.63,159.3926,-0.18
DE,2023-03-15,63.8,159.8361,-0.23
DE,2023-03-14,64.04,160.4223,-0.1
DE,2023-03-13,64.14,160.6807,-0.01
DE,2023-03-12,64.15,160.7129,-0.17
DE,2023-03-11,64.32,161.1358,-0.25
DE,2023-03-10,64.57,161.7527,-0.29
DE,2023-03-09,64.86,162.475,-0.49
DE,2023-03-08,65.34,163.6934,-0.73
DE,2023-03-07,66.07,165.5131,-0.66
DE,2023-03-06,66.73,167.167,-0.52
DE,2023-03-05,67.25,168.4745,-0.32
DE,2023-03-04,67.57,169.2774,-0.24
DE,2023-03-03,67.81,169.8772,-0.46
DE,2023-03-02,68.27,171.0288,-0.51
DE,2023-03-01,68.78,172.2957,-0.59
DE,2023-02-28,69.37,173.7778,-0.6
DE,2023-02-27,69.97,175.288,-0.4
DE,2023-02-26,70.65,176.2992,-0.23
DE,2023-02-25,70.88,176.8711,-0.15
DE,2023-02-24,71.02,177.2368,-0.17
DE,2023-02-23,71.19,177.6602,-0.13
DE,2023-02-22,71.32,177.9845,-0.21
DE,2023-02-21,71.53,178.5026,-0.14
DE,2023-02-20,71.67,178.8586,-0.09
DE,2023-02-19,71.76,179.0737,0.01
DE,2023-02-18,71.75,179.0492,0.06
DE,2023-02-17,71.69,178.8927,-0.07
DE,2023-02-16,71.75,179.0608,-0.27
DE,2023-02-15,72.03,179.741,-0.3
DE,2023-02-14,72.33,180.4852,-0.35
DE,2023-02-13,72.68,181.3627,-0.41
DE,2023-02-12,73.09,182.3889,-0.19
DE,2023-02-11,73.28,182.8615,-0.27
DE,2023-02-10,73.55,183.5439,-0.57
DE,2023-02-09,74.12,184.969,-0.74
DE,2023-02-08,74.87,186.8261,-0.75
DE,2023-02-07,75.61,188.6905,-0.79
DE,2023-02-06,76.4,190.6592,-0.29
DE,2023-02-05,77.31,191.3835,-0.71
DE,2023-02-04,77.4,193.1368,-0.27
DE,2023-02-03,77.67,193.8212,-0.2
DE,2023-02-02,77.87,194.3248,-0.41
DE,2023-02-01,78.28,195.3538,-0.45
DE,2023-01-31,78.73,196.4785,0.3
DE,2023-01-30,79.16,195.7175,-0.59
DE,2023-01-29,79.75,197.1852,-0.58
DE,2023-01-28,80.33,198.6096,-0.72
DE,2023-01-27,81.04,200.3782,-1.02
DE,2023-01-26,82.06,202.8968,-0.72
DE,2023-01-25,82.78,204.6649,-0.98
DE,2023-01-24,83.76,207.0987,-1.07
DE,2023-01-23,84.83,209.7344,-0.98
DE,2023-01-22,85.81,212.1688,-0.68
DE,2023-01-21,86.49,213.8469,-0.63
DE,2023-01-20,87.12,215.4106,-0.8
DE,2023-01-19,87.92,217.3853,-0.75
DE,2023-01-18,88.68,219.251,-0.62
DE,2023-01-17,89.3,220.7799,-0.56
DE,2023-01-16,89.85,222.1523,-0.51
DE,2023-01-15,90.36,223.4098,-0.08
DE,2023-01-14,90.44,223.6158,-0.06
DE,2023-01-13,90.5,223.7579,-0.11
DE,2023-01-12,90.61,224.0375,-0.09
DE,2023-01-11,90.7,224.2625,-0.08
DE,2023-01-10,90.98,224.4645,-0.1
DE,2023-01-09,91.08,224.7104,-0.09
DE,2023-01-08,91.17,224.9258,0.1
DE,2023-01-07,91.06,224.6707,0.13
DE,2023-01-06,90.93,224.3486,0.16
DE,2023-01-05,90.77,223.9545,0.06
DE,2023-01-04,90.72,223.8157,0.04
DE,2023-01-03,90.68,223.7199,0.08
DE,2023-01-02,90.6,223.5196,0.12
DE,2023-01-01,90.48,223.2342,0
DE,2022-12-31,90.03,222.2195,0.44
DE,2022-12-30,89.59,221.1339,0.29
DE,2022-12-29,89.3,220.4184,0.28
DE,2022-12-28,89.02,219.7236,0.23
DE,2022-12-27,88.8,219.1666,0.22
DE,2022-12-26,88.58,218.6323,0.41
DE,2022-12-25,88.17,217.6148,0.38
DE,2022-12-24,87.79,216.6888,0.25
DE,2022-12-23,87.55,216.0808,0.16
DE,2022-12-22,87.39,215.6934,0.13
DE,2022-12-21,87.26,215.3738,0.1
DE,2022-12-20,87.16,215.1198,-0.11
DE,2022-12-19,87.27,215.3947,-0.31
DE,2022-12-18,87.58,216.1712,-0.34
DE,2022-12-17,87.92,217.0151,-0.46
DE,2022-12-16,88.38,218.1419,-0.8
DE,2022-12-15,89.18,220.1245,-1.02
DE,2022-12-14,90.2,222.6382,-1.03
DE,2022-12-13,91.24,225.1903,-1.18
DE,2022-12-12,92.42,228.1141,-1.05
DE,2022-12-11,93.47,230.6965,-0.53
DE,2022-12-10,94.0,232.0021,-0.49
DE,2022-12-09,94.49,233.2124,-0.54
DE,2022-12-08,95.03,234.5468,-0.49
DE,2022-12-07,95.52,235.7535,-0.43
DE,2022-12-06,95.95,236.8224,-0.43
DE,2022-12-05,96.38,237.8959,-0.37
DE,2022-12-04,96.75,238.8032,-0.21
DE,2022-12-03,96.96,239.3261,-0.2
DE,2022-12-02,97.17,239.8284,-0.45
DE,2022-12-01,97.62,240.9422,-0.38
DE,2022-11-30,98.0,241.873,-0.24
DE,2022-11-29,98.24,242.4652,-0.36
DE,2022-11-28,98.59,243.3509,-0.29
DE,2022-11-27,98.88,244.0585,0.05
DE,2022-11-26,98.83,243.9305,0.08
DE,2022-11-25,98.74,243.7223,-0.06
DE,2022-11-24,98.8,243.8681,-0.11
DE,2022-11-23,98.95,244.1421,-0.15
DE,2022-11-22,99.26,244.5175,-0.12
DE,2022-11-21,99.38,244.814,-0.18
DE,2022-11-20,99.56,245.25,-0.12
DE,2022-11-19,99.69,245.5575,-0.12
DE,2022-11-18,99.81,245.8528,-0.1
DE,2022-11-17,99.92,246.1018,0.01
DE,2022-11-16,100.0,246.0869,0.04
DE,2022-11-15,99.96,245.9879,-0.01
DE,2022-11-14,99.97,246.0047,-0.07
DE,2022-11-13,100.04,246.1767,0.13
DE,2022-11-12,99.9,245.8462,0.16
DE,2022-11-11,99.77,245.4612,0.03
DE,2022-11-10,99.74,245.3956,0.11
DE,2022-11-09,99.64,245.1347,0.05
DE,2022-11-08,99.58,245.0023,0.04
DE,2022-11-07,99.57,244.894,0.01
DE,2022-11-06,99.56,244.8666,0.16
DE,2022-11-05,99.4,244.4815,0.13
DE,2022-11-04,99.28,244.1537,-0
DE,2022-11-03,99.29,244.1659,-0.03
DE,2022-11-02,99.32,244.2506,0.1
DE,2022-11-01,99.21,243.9925,0.28
DE,2022-10-31,98.93,243.3064,0.09
DE,2022-10-30,98.84,243.077,0.29
DE,2022-10-29,98.55,242.3701,0.34
DE,2022-10-28,98.21,241.5334,0.22
DE,2022-10-27,97.99,240.982,0.14
DE,2022-10-26,97.85,240.6348,0.07
DE,2022-10-25,97.79,240.474,0.04
DE,2022-10-24,97.75,240.3763,0.2
DE,2022-10-23,97.56,239.8894,0.35
DE,2022-10-22,97.21,239.0268,0.34
DE,2022-10-21,96.86,238.1863,0.08
DE,2022-10-20,96.79,237.9935,0.07
DE,2022-10-19,96.55,237.8189,0.06
DE,2022-10-18,96.52,237.6688,0.2
DE,2022-10-17,96.31,237.1716,0.25
DE,2022-10-16,96.06,236.5504,0.4
DE,2022-10-15,95.66,235.5644,0.35
DE,2022-10-14,95.31,234.7064,0.2
DE,2022-10-13,95.12,234.2228,0.12
DE,2022-10-12,95.03,233.9178,0.16
DE,2022-10-11,94.87,233.512,0.16
DE,2022-10-10,94.71,233.1178,0.23
DE,2022-10-09,94.47,232.5405,0.36
DE,2022-10-08,94.11,231.6548,0.43
DE,2022-10-07,93.68,230.5889,0.3
DE,2022-10-06,93.38,229.8419,0.27
DE,2022-10-05,93.11,229.1729,0.28
DE,2022-10-04,92.83,228.4958,0.22
DE,2022-10-03,92.61,227.9614,0.39
DE,2022-10-02,92.22,226.9994,0.4
DE,2022-10-01,91.83,226.0237,0.31
DE,2022-09-30,91.52,225.2683,0.12
DE,2022-09-29,91.4,224.9656,0.08
DE,2022-09-28,91.32,224.7756,0.05
DE,2022-09-27,91.54,224.6412,0.07
DE,2022-09-26,91.47,224.4621,0.11
DE,2022-09-25,91.36,224.1891,0.3
DE,2022-09-24,91.06,223.4604,0.25
DE,2022-09-23,90.81,222.8436,0.15
DE,2022-09-22,90.67,222.4861,0.15
DE,2022-09-21,90.56,222.1263,0.13
DE,2022-09-20,90.44,221.8195,0.12
